t,x,y,run,mass_key,paddle_key
27.728,-0.191,-5.879,run02,M1,P2
27.828,-0.438,-3.523,run02,M1,P2
27.928,-0.527,-0.83,run02,M1,P2
28.028,-0.37,0.337,run02,M1,P2
28.128,-0.303,-0.853,run02,M1,P2
28.228,-0.101,-3.433,run02,M1,P2
28.328,0.146,-5.52,run02,M1,P2
28.428,0.191,-5.654,run02,M1,P2
28.529,0.236,-3.635,run02,M1,P2
28.629,0.05609,-1.01,run02,M1,P2
28.729,-0.01122,0.202,run02,M1,P2
28.829,-0.146,-0.875,run02,M1,P2
28.929,-0.258,-3.523,run02,M1,P2
29.029,-0.258,-5.744,run02,M1,P2
29.129,-0.236,-5.811,run02,M1,P2
29.229,-0.213,-3.725,run02,M1,P2
29.329,-0.03366,-1.099,run02,M1,P2
29.429,0.05609,0.224,run02,M1,P2
29.529,0.101,-0.696,run02,M1,P2
29.63,0.191,-2.939,run02,M1,P2
29.73,0.213,-5.273,run02,M1,P2
29.83,0.168,-5.744,run02,M1,P2
29.93,-0.123,-4.106,run02,M1,P2
30.03,-0.393,-1.436,run02,M1,P2
30.13,-0.37,0.04487,run02,M1,P2
30.23,-0.482,-0.583,run02,M1,P2
30.33,-0.438,-2.962,run02,M1,P2
30.43,-0.213,-5.295,run02,M1,P2
30.53,-0.01122,-5.789,run02,M1,P2
30.631,0.258,-4.173,run02,M1,P2
30.731,0.303,-1.615,run02,M1,P2
30.831,0.28,-0.06731,run02,M1,P2
30.931,0.123,-0.426,run02,M1,P2
31.031,0.146,-2.558,run02,M1,P2
31.131,-0.01122,-5.048,run02,M1,P2
31.231,-0.146,-6.08,run02,M1,P2
31.331,-0.348,-4.622,run02,M1,P2
31.431,-0.37,-1.93,run02,M1,P2
31.532,-0.303,-0.02244,run02,M1,P2
31.632,-0.258,-0.247,run02,M1,P2
31.732,-0.123,-2.446,run02,M1,P2
31.832,0.101,-4.936,run02,M1,P2
31.932,0.168,-5.856,run02,M1,P2
32.032,0.191,-4.644,run02,M1,P2
32.132,0.07853,-1.952,run02,M1,P2
32.232,-0.07853,-0.06731,run02,M1,P2
32.332,-0.168,-0.269,run02,M1,P2
32.432,-0.213,-2.401,run02,M1,P2
32.532,-0.303,-5.026,run02,M1,P2
32.633,-0.258,-6.08,run02,M1,P2
32.733,-0.146,-4.824,run02,M1,P2
32.833,0.01122,-2.042,run02,M1,P2
32.933,0.101,-0.269,run02,M1,P2
33.033,0.101,-0.224,run02,M1,P2
33.133,0.191,-2.042,run02,M1,P2
33.233,0.213,-4.622,run02,M1,P2
33.333,0.01122,-5.766,run02,M1,P2
33.433,-0.146,-4.891,run02,M1,P2
33.533,-0.393,-2.423,run02,M1,P2
33.634,-0.438,-0.337,run02,M1,P2
33.734,-0.46,-0.157,run02,M1,P2
33.834,-0.438,-1.997,run02,M1,P2
33.934,-0.236,-4.644,run02,M1,P2
34.034,0.05609,-5.811,run02,M1,P2
34.134,0.168,-4.869,run02,M1,P2
34.234,0.213,-2.513,run02,M1,P2
34.334,0.213,-0.516,run02,M1,P2
34.434,0.07853,-0.04487,run02,M1,P2
34.535,0.168,-1.615,run02,M1,P2
34.635,-0.01122,-4.196,run02,M1,P2
34.735,-0.168,-5.811,run02,M1,P2
34.835,-0.303,-5.183,run02,M1,P2
0.0,-0.193,-1.492,run03,M1,P4
0.1,0.193,1.155,run03,M1,P4
0.2,0.481,0.915,run03,M1,P4
0.3,0.626,-2.214,run03,M1,P4
0.4,1.059,-5.873,run03,M1,P4
0.5,0.77,-7.654,run03,M1,P4
0.601,0.289,-6.017,run03,M1,P4
0.701,-0.144,-2.262,run03,M1,P4
0.801,-0.77,0.818,run03,M1,P4
0.901,-0.77,1.203,run03,M1,P4
1.001,-1.011,-1.444,run03,M1,P4
1.101,-1.252,-5.247,run03,M1,P4
1.201,-0.674,-7.413,run03,M1,P4
1.301,0.385,-6.499,run03,M1,P4
1.401,1.011,-3.033,run03,M1,P4
1.502,1.444,-0.09628,run03,M1,P4
1.602,1.3,1.011,run03,M1,P4
1.702,0.963,-0.77,run03,M1,P4
1.802,0.674,-3.995,run03,M1,P4
1.902,0.385,-6.691,run03,M1,P4
2.002,-0.53,-6.836,run03,M1,P4
2.102,-0.866,-3.995,run03,M1,P4
2.202,-0.866,-0.578,run03,M1,P4
2.302,-0.578,1.059,run03,M1,P4
2.402,-0.433,-0.289,run03,M1,P4
2.502,-0.289,-3.514,run03,M1,P4
2.603,0.144,-6.499,run03,M1,P4
2.703,0.674,-6.98,run03,M1,P4
2.803,0.77,-4.573,run03,M1,P4
2.903,0.77,-1.444,run03,M1,P4
3.003,0.578,0.722,run03,M1,P4
3.103,0.337,0.04814,run03,M1,P4
3.203,0.04814,-2.599,run03,M1,P4
3.303,-0.09628,-5.825,run03,M1,P4
3.403,-0.385,-7.221,run03,M1,P4
3.503,-0.193,-5.536,run03,M1,P4
3.604,-0.04814,-2.166,run03,M1,P4
3.704,0.04814,0.481,run03,M1,P4
3.804,0.241,0.481,run03,M1,P4
3.904,0.674,-2.022,run03,M1,P4
4.004,0.77,-5.44,run03,M1,P4
4.104,0.626,-6.98,run03,M1,P4
4.204,0.241,-5.632,run03,M1,P4
4.304,-0.04814,-2.696,run03,M1,P4
4.404,-0.337,-3.553e-15,run03,M1,P4
4.505,-0.433,0.53,run03,M1,P4
4.605,-0.674,-1.444,run03,M1,P4
4.705,-0.626,-4.91,run03,M1,P4
4.805,-0.289,-6.98,run03,M1,P4
4.905,0.433,-6.45,run03,M1,P4
5.005,0.963,-3.322,run03,M1,P4
5.105,0.963,-0.433,run03,M1,P4
5.205,0.963,0.433,run03,M1,P4
5.305,0.866,-1.011,run03,M1,P4
5.405,0.77,-3.851,run03,M1,P4
5.505,0.337,-6.402,run03,M1,P4
5.606,-0.09628,-6.306,run03,M1,P4
5.706,-0.722,-3.851,run03,M1,P4
5.806,-0.77,-0.866,run03,M1,P4
5.906,-0.578,0.433,run03,M1,P4
6.006,-0.337,-0.722,run03,M1,P4
6.106,-0.241,-3.418,run03,M1,P4
6.206,0.04814,-6.065,run03,M1,P4
6.306,0.53,-6.643,run03,M1,P4
6.406,0.77,-4.718,run03,M1,P4
6.506,0.818,-1.637,run03,M1,P4
6.607,0.481,0.337,run03,M1,P4
6.707,0.241,-0.193,run03,M1,P4
6.807,0.193,-2.599,run03,M1,P4
6.907,-0.09628,-5.584,run03,M1,P4
7.007,-0.337,-6.836,run03,M1,P4
7.107,-0.289,-5.054,run03,M1,P4
7.207,-0.144,-2.262,run03,M1,P4
7.307,0.04814,-0.04814,run03,M1,P4
7.407,0.289,-0.144,run03,M1,P4
7.508,0.481,-2.359,run03,M1,P4
7.608,0.674,-5.343,run03,M1,P4
7.708,0.53,-6.643,run03,M1,P4
7.808,0.241,-5.391,run03,M1,P4
7.908,0.0,-2.503,run03,M1,P4
8.008,-0.337,-0.289,run03,M1,P4
8.108,-0.674,0.144,run03,M1,P4
8.208,-0.626,-2.022,run03,M1,P4
8.308,-0.481,-4.573,run03,M1,P4
8.408,-0.193,-6.643,run03,M1,P4
8.508,0.385,-5.873,run03,M1,P4
8.609,0.674,-3.225,run03,M1,P4
8.709,0.77,-0.77,run03,M1,P4
8.809,0.77,0.09628,run03,M1,P4
8.909,0.722,-1.3,run03,M1,P4
9.009,0.626,-3.947,run03,M1,P4
9.109,0.144,-6.065,run03,M1,P4
9.209,-0.337,-6.017,run03,M1,P4
9.309,-0.53,-3.658,run03,M1,P4
9.409,-0.578,-1.011,run03,M1,P4
9.509,-0.481,0.09628,run03,M1,P4
9.61,-0.337,-1.011,run03,M1,P4
9.71,0.0,-3.562,run03,M1,P4
9.81,0.193,-5.969,run03,M1,P4
9.91,0.578,-6.354,run03,M1,P4
10.01,0.722,-4.332,run03,M1,P4
10.11,0.53,-1.3,run03,M1,P4
10.21,0.289,0.09628,run03,M1,P4
10.31,0.144,-0.578,run03,M1,P4
10.41,-0.144,-2.985,run03,M1,P4
10.511,-0.337,-5.584,run03,M1,P4
10.611,-0.241,-6.258,run03,M1,P4
10.711,-0.144,-4.718,run03,M1,P4
10.811,0.09628,-1.974,run03,M1,P4
10.911,0.241,-0.144,run03,M1,P4
11.011,0.481,-0.481,run03,M1,P4
11.111,0.626,-2.503,run03,M1,P4
11.211,0.626,-5.199,run03,M1,P4
11.311,0.337,-6.21,run03,M1,P4
11.411,0.193,-5.054,run03,M1,P4
11.511,-0.241,-2.503,run03,M1,P4
11.612,-0.433,-0.385,run03,M1,P4
11.712,-0.481,-0.241,run03,M1,P4
11.812,-0.53,-1.926,run03,M1,P4
11.912,-0.241,-4.573,run03,M1,P4
12.012,-0.04814,-6.065,run03,M1,P4
12.112,0.337,-5.488,run03,M1,P4
12.212,0.722,-3.129,run03,M1,P4
12.312,0.722,-0.915,run03,M1,P4
12.412,0.674,-0.241,run03,M1,P4
12.512,0.674,-1.54,run03,M1,P4
12.613,0.337,-4.044,run03,M1,P4
12.713,-0.04814,-5.969,run03,M1,P4
12.813,-0.337,-5.68,run03,M1,P4
12.913,-0.481,-3.514,run03,M1,P4
13.013,-0.385,-1.155,run03,M1,P4
13.113,-0.193,-0.09628,run03,M1,P4
13.213,-0.04814,-1.348,run03,M1,P4
13.313,0.144,-3.658,run03,M1,P4
13.413,0.481,-5.873,run03,M1,P4
13.514,0.481,-5.921,run03,M1,P4
13.614,0.481,-4.044,run03,M1,P4
13.714,0.144,-1.589,run03,M1,P4
13.814,0.04814,-0.04814,run03,M1,P4
13.914,-0.193,-0.963,run03,M1,P4
14.014,-0.385,-3.129,run03,M1,P4
14.114,-0.433,-5.343,run03,M1,P4
14.214,-0.241,-6.065,run03,M1,P4
14.314,0.144,-4.477,run03,M1,P4
14.414,0.385,-2.022,run03,M1,P4
14.514,0.481,-0.289,run03,M1,P4
14.615,0.578,-0.385,run03,M1,P4
14.715,0.818,-2.888,run03,M1,P4
14.815,0.578,-5.103,run03,M1,P4
14.915,0.144,-5.825,run03,M1,P4
15.015,-0.241,-4.573,run03,M1,P4
15.115,-0.385,-2.407,run03,M1,P4
15.215,-0.385,-0.674,run03,M1,P4
15.315,-0.337,-0.433,run03,M1,P4
15.415,-0.289,-2.262,run03,M1,P4
15.515,-0.09628,-4.814,run03,M1,P4
15.616,0.289,-6.017,run03,M1,P4
15.716,0.626,-5.199,run03,M1,P4
15.816,0.674,-3.033,run03,M1,P4
15.916,0.626,-0.915,run03,M1,P4
16.016,0.53,-0.53,run03,M1,P4
16.116,0.193,-1.926,run03,M1,P4
16.216,-0.04814,-4.236,run03,M1,P4
16.316,-0.241,-5.777,run03,M1,P4
16.416,-0.241,-5.391,run03,M1,P4
16.517,-0.193,-3.562,run03,M1,P4
16.617,0.0,-1.107,run03,M1,P4
16.717,0.144,-0.385,run03,M1,P4
16.817,0.385,-1.589,run03,M1,P4
16.917,0.578,-3.995,run03,M1,P4
17.017,0.481,-5.632,run03,M1,P4
17.117,0.385,-5.632,run03,M1,P4
17.217,0.0,-3.418,run03,M1,P4
17.317,-0.144,-1.54,run03,M1,P4
17.417,-0.337,-0.433,run03,M1,P4
17.517,-0.337,-1.348,run03,M1,P4
17.618,-0.433,-3.273,run03,M1,P4
17.718,-0.241,-5.44,run03,M1,P4
17.818,0.09628,-5.632,run03,M1,P4
17.918,0.433,-4.14,run03,M1,P4
18.018,0.578,-1.877,run03,M1,P4
18.118,0.578,-0.626,run03,M1,P4
18.218,0.674,-1.059,run03,M1,P4
18.318,0.433,-3.081,run03,M1,P4
18.418,0.289,-5.151,run03,M1,P4
18.518,-0.193,-5.825,run03,M1,P4
18.619,-0.385,-4.381,run03,M1,P4
18.719,-0.337,-2.311,run03,M1,P4
18.819,-0.193,-0.77,run03,M1,P4
18.919,-0.09628,-1.011,run03,M1,P4
19.019,0.09628,-2.696,run03,M1,P4
19.119,0.241,-4.814,run03,M1,P4
19.219,0.53,-5.728,run03,M1,P4
19.319,0.578,-4.718,run03,M1,P4
19.419,0.337,-2.648,run03,M1,P4
19.52,0.193,-0.866,run03,M1,P4
19.62,0.09628,-0.866,run03,M1,P4
19.72,-0.241,-2.359,run03,M1,P4
19.82,-0.337,-4.381,run03,M1,P4
19.92,-0.241,-5.632,run03,M1,P4
20.02,-0.04814,-5.103,run03,M1,P4
20.12,0.193,-2.985,run03,M1,P4
20.22,0.385,-1.252,run03,M1,P4
20.32,0.53,-0.722,run03,M1,P4
20.42,0.53,-1.877,run03,M1,P4
20.52,0.626,-3.947,run03,M1,P4
20.621,0.337,-5.391,run03,M1,P4
20.721,0.09628,-5.199,run03,M1,P4
20.821,-0.337,-3.322,run03,M1,P4
20.921,-0.385,-1.444,run03,M1,P4
21.021,-0.385,-0.722,run03,M1,P4
21.121,-0.241,-1.589,run03,M1,P4
21.221,-0.09628,-3.658,run03,M1,P4
21.321,0.09628,-5.295,run03,M1,P4
21.421,0.433,-5.488,run03,M1,P4
21.521,0.53,-3.755,run03,M1,P4
21.622,0.53,-1.733,run03,M1,P4
21.722,0.337,-0.674,run03,M1,P4
21.822,0.337,-1.155,run03,M1,P4
21.922,0.04814,-3.225,run03,M1,P4
22.022,-0.144,-4.91,run03,M1,P4
22.122,-0.337,-5.295,run03,M1,P4
22.222,-0.241,-4.188,run03,M1,P4
22.322,-0.04814,-2.166,run03,M1,P4
22.422,0.144,-0.722,run03,M1,P4
22.523,0.337,-1.203,run03,M1,P4
22.623,0.433,-2.888,run03,M1,P4
22.723,0.481,-4.718,run03,M1,P4
22.823,0.433,-5.44,run03,M1,P4
22.923,0.193,-4.332,run03,M1,P4
23.023,-0.04814,-2.311,run03,M1,P4
23.123,-0.289,-1.011,run03,M1,P4
23.223,-0.337,-1.011,run03,M1,P4
23.323,-0.337,-2.407,run03,M1,P4
23.423,-0.241,-4.236,run03,M1,P4
23.523,0.0,-5.488,run03,M1,P4
23.624,0.241,-4.718,run03,M1,P4
23.724,0.674,-2.84,run03,M1,P4
23.824,0.674,-1.107,run03,M1,P4
23.924,0.481,-0.818,run03,M1,P4
24.024,0.433,-2.022,run03,M1,P4
24.124,0.241,-3.947,run03,M1,P4
24.224,0.0,-5.295,run03,M1,P4
24.324,-0.144,-4.718,run03,M1,P4
24.424,-0.385,-2.985,run03,M1,P4
24.524,-0.241,-1.252,run03,M1,P4
24.625,-0.04814,-0.626,run03,M1,P4
24.725,0.04814,-1.974,run03,M1,P4
24.825,0.289,-3.803,run03,M1,P4
24.925,0.385,-5.391,run03,M1,P4
25.025,0.385,-5.199,run03,M1,P4
25.125,0.337,-3.995,run03,M1,P4
25.225,0.193,-1.926,run03,M1,P4
25.325,0.04814,-0.77,run03,M1,P4
25.425,-0.144,-1.444,run03,M1,P4
25.526,-0.337,-3.322,run03,M1,P4
25.626,-0.241,-4.862,run03,M1,P4
25.726,-0.241,-5.103,run03,M1,P4
25.826,0.193,-3.899,run03,M1,P4
25.926,0.337,-2.022,run03,M1,P4
26.026,0.433,-0.77,run03,M1,P4
26.126,0.337,-1.492,run03,M1,P4
26.226,0.385,-3.081,run03,M1,P4
26.326,0.289,-4.718,run03,M1,P4
26.426,0.04814,-5.151,run03,M1,P4
26.526,-0.09628,-4.044,run03,M1,P4
26.627,-0.241,-2.407,run03,M1,P4
26.727,-0.241,-1.107,run03,M1,P4
26.827,-0.241,-1.348,run03,M1,P4
26.927,-0.04814,-2.744,run03,M1,P4
27.027,0.04814,-4.621,run03,M1,P4
27.127,0.289,-5.488,run03,M1,P4
27.227,0.433,-4.332,run03,M1,P4
27.327,0.433,-2.744,run03,M1,P4
27.427,0.289,-1.396,run03,M1,P4
27.527,0.144,-1.107,run03,M1,P4
27.628,-0.04814,-2.214,run03,M1,P4
27.728,-0.193,-3.995,run03,M1,P4
27.828,-0.193,-5.103,run03,M1,P4
27.928,-0.193,-4.573,run03,M1,P4
28.028,0.0,-2.84,run03,M1,P4
28.128,0.144,-1.396,run03,M1,P4
28.228,0.289,-0.818,run03,M1,P4
28.328,0.433,-2.07,run03,M1,P4
28.428,0.433,-3.755,run03,M1,P4
28.529,0.385,-5.054,run03,M1,P4
28.629,0.04814,-5.006,run03,M1,P4
28.729,-0.09628,-3.322,run03,M1,P4
28.829,-0.144,-1.685,run03,M1,P4
28.929,-0.241,-1.107,run03,M1,P4
29.029,-0.241,-1.926,run03,M1,P4
29.129,-0.144,-3.514,run03,M1,P4
29.229,0.04814,-4.862,run03,M1,P4
29.329,0.09628,-4.718,run03,M1,P4
29.429,0.385,-3.514,run03,M1,P4
29.529,0.626,-1.926,run03,M1,P4
29.63,0.337,-1.107,run03,M1,P4
29.73,0.289,-1.685,run03,M1,P4
29.83,0.144,-3.37,run03,M1,P4
29.93,-0.04814,-4.766,run03,M1,P4
30.03,-0.241,-4.958,run03,M1,P4
30.13,-0.144,-3.707,run03,M1,P4
30.23,-0.09628,-2.262,run03,M1,P4
30.33,0.0,-1.059,run03,M1,P4
30.43,0.0,-1.396,run03,M1,P4
30.53,0.337,-3.033,run03,M1,P4
30.631,0.289,-4.573,run03,M1,P4
30.731,0.385,-5.103,run03,M1,P4
30.831,0.337,-4.236,run03,M1,P4
30.931,0.144,-2.407,run03,M1,P4
31.031,-0.144,-1.155,run03,M1,P4
31.131,-0.193,-1.348,run03,M1,P4
31.231,-0.193,-2.648,run03,M1,P4
31.331,-0.337,-4.236,run03,M1,P4
31.431,0.0,-5.151,run03,M1,P4
31.532,0.09628,-4.381,run03,M1,P4
31.632,0.385,-2.696,run03,M1,P4
31.732,0.385,-1.685,run03,M1,P4
31.832,0.481,-1.492,run03,M1,P4
31.932,0.385,-2.262,run03,M1,P4
32.032,0.241,-3.899,run03,M1,P4
32.132,0.09628,-4.91,run03,M1,P4
32.232,-0.193,-4.236,run03,M1,P4
32.332,-0.193,-2.936,run03,M1,P4
32.432,-0.193,-1.444,run03,M1,P4
32.532,-0.144,-1.155,run03,M1,P4
32.633,0.04814,-2.118,run03,M1,P4
32.733,0.193,-3.707,run03,M1,P4
32.833,0.241,-4.91,run03,M1,P4
32.933,0.385,-4.91,run03,M1,P4
33.033,0.385,-3.033,run03,M1,P4
33.133,0.144,-1.637,run03,M1,P4
33.233,0.144,-1.203,run03,M1,P4
33.333,-0.144,-2.022,run03,M1,P4
33.433,-0.241,-3.466,run03,M1,P4
33.533,-0.193,-4.669,run03,M1,P4
33.634,0.0,-4.862,run03,M1,P4
33.734,0.09628,-3.707,run03,M1,P4
33.834,0.241,-2.118,run03,M1,P4
33.934,0.337,-1.3,run03,M1,P4
34.034,0.337,-1.54,run03,M1,P4
34.134,0.241,-3.177,run03,M1,P4
34.234,0.289,-4.429,run03,M1,P4
34.334,-0.04814,-4.91,run03,M1,P4
34.434,0.144,-3.562,run03,M1,P4
34.535,-0.04814,-2.262,run03,M1,P4
34.635,-0.193,-1.107,run03,M1,P4
34.735,-0.241,-1.54,run03,M1,P4
34.835,-0.04814,-2.985,run03,M1,P4
0.0,0.12,-0.04808,run04,M1,P6
0.1,0.409,-1.539,run04,M1,P6
0.2,0.601,-4.183,run04,M1,P6
0.3,0.553,-6.154,run04,M1,P6
0.4,0.216,-6.154,run04,M1,P6
0.5,-0.168,-4.519,run04,M1,P6
0.601,-0.409,-1.875,run04,M1,P6
0.701,-0.601,-0.288,run04,M1,P6
0.801,-0.457,-1.058,run04,M1,P6
0.901,-0.505,-3.173,run04,M1,P6
1.001,-0.216,-5.577,run04,M1,P6
1.101,0.168,-6.25,run04,M1,P6
1.201,0.457,-5.144,run04,M1,P6
1.301,0.697,-2.741,run04,M1,P6
1.401,0.168,-0.865,run04,M1,P6
1.502,0.07212,-0.721,run04,M1,P6
1.602,-0.02404,-2.212,run04,M1,P6
1.702,-0.313,-4.375,run04,M1,P6
1.802,-0.264,-6.298,run04,M1,P6
1.902,-0.264,-5.866,run04,M1,P6
2.002,0.07212,-3.846,run04,M1,P6
2.102,0.264,-1.635,run04,M1,P6
2.202,0.264,-0.673,run04,M1,P6
2.302,0.553,-1.442,run04,M1,P6
2.402,0.553,-3.606,run04,M1,P6
2.502,0.457,-5.481,run04,M1,P6
2.603,0.313,-6.01,run04,M1,P6
2.703,0.02404,-4.712,run04,M1,P6
2.803,-0.361,-2.548,run04,M1,P6
2.903,-0.361,-1.058,run04,M1,P6
3.003,-0.409,-1.154,run04,M1,P6
3.103,-0.361,-2.837,run04,M1,P6
3.203,-0.12,-4.952,run04,M1,P6
3.303,0.168,-5.866,run04,M1,P6
3.403,0.505,-5.193,run04,M1,P6
3.503,0.601,-3.125,run04,M1,P6
3.604,0.553,-1.394,run04,M1,P6
3.704,0.12,-0.914,run04,M1,P6
3.804,-0.02404,-2.26,run04,M1,P6
3.904,-0.168,-4.039,run04,M1,P6
4.004,-0.313,-5.625,run04,M1,P6
4.104,-0.264,-5.529,run04,M1,P6
4.204,-0.12,-4.135,run04,M1,P6
4.304,0.12,-2.115,run04,M1,P6
4.404,0.216,-1.25,run04,M1,P6
4.505,0.409,-1.539,run04,M1,P6
4.605,0.553,-3.173,run04,M1,P6
4.705,0.409,-5.048,run04,M1,P6
4.805,0.313,-5.337,run04,M1,P6
4.905,0.07212,-4.423,run04,M1,P6
5.005,-0.216,-2.644,run04,M1,P6
5.105,-0.457,-1.346,run04,M1,P6
5.205,-0.457,-1.298,run04,M1,P6
5.305,-0.409,-2.692,run04,M1,P6
5.405,-0.216,-4.568,run04,M1,P6
5.505,0.02404,-5.625,run04,M1,P6
5.606,0.361,-5.144,run04,M1,P6
5.706,0.553,-3.798,run04,M1,P6
5.806,0.553,-1.779,run04,M1,P6
5.906,0.457,-1.298,run04,M1,P6
6.006,0.12,-2.067,run04,M1,P6
6.106,-0.02404,-3.558,run04,M1,P6
6.206,-0.264,-5.144,run04,M1,P6
6.306,-0.313,-5.289,run04,M1,P6
6.406,-0.264,-4.279,run04,M1,P6
6.506,-0.12,-2.5,run04,M1,P6
6.607,0.07212,-1.49,run04,M1,P6
6.707,0.264,-1.779,run04,M1,P6
6.807,0.457,-3.221,run04,M1,P6
6.907,0.505,-4.76,run04,M1,P6
7.007,0.457,-5.337,run04,M1,P6
7.107,0.313,-4.712,run04,M1,P6
7.207,-0.07212,-3.125,run04,M1,P6
7.307,-0.168,-1.779,run04,M1,P6
7.407,-0.409,-1.539,run04,M1,P6
7.508,-0.505,-2.596,run04,M1,P6
7.608,-0.361,-3.943,run04,M1,P6
7.708,-0.168,-5.241,run04,M1,P6
7.808,0.264,-5.048,run04,M1,P6
7.908,0.457,-3.75,run04,M1,P6
8.008,0.553,-2.356,run04,M1,P6
8.108,0.553,-1.539,run04,M1,P6
8.208,0.457,-2.212,run04,M1,P6
8.308,0.168,-3.558,run04,M1,P6
8.408,-0.12,-4.904,run04,M1,P6
8.508,-0.361,-4.952,run04,M1,P6
8.609,-0.361,-4.183,run04,M1,P6
8.709,-0.361,-2.837,run04,M1,P6
8.809,-0.216,-1.731,run04,M1,P6
8.909,0.02404,-2.019,run04,M1,P6
9.009,0.313,-3.125,run04,M1,P6
9.109,0.553,-4.76,run04,M1,P6
9.209,0.601,-5.144,run04,M1,P6
9.309,0.409,-4.375,run04,M1,P6
9.409,0.168,-3.269,run04,M1,P6
9.509,-0.168,-1.923,run04,M1,P6
9.61,-0.168,-1.587,run04,M1,P6
9.71,-0.361,-2.692,run04,M1,P6
9.81,-0.361,-3.991,run04,M1,P6
9.91,-0.361,-4.76,run04,M1,P6
10.01,-0.07212,-5.048,run04,M1,P6
10.11,0.168,-3.991,run04,M1,P6
10.21,0.601,-2.5,run04,M1,P6
10.31,0.505,-1.827,run04,M1,P6
10.41,0.505,-2.212,run04,M1,P6
10.511,0.505,-3.462,run04,M1,P6
10.611,0.168,-4.616,run04,M1,P6
10.711,-0.168,-5.0,run04,M1,P6
10.811,-0.361,-4.279,run04,M1,P6
10.911,-0.313,-2.741,run04,M1,P6
11.011,-0.12,-2.115,run04,M1,P6
11.111,-0.12,-2.019,run04,M1,P6
11.211,-0.07212,-2.981,run04,M1,P6
11.311,0.216,-4.375,run04,M1,P6
11.411,0.361,-4.904,run04,M1,P6
11.511,0.457,-4.616,run04,M1,P6
11.612,0.409,-3.414,run04,M1,P6
11.712,0.168,-2.115,run04,M1,P6
11.812,0.02404,-1.683,run04,M1,P6
11.912,-0.264,-2.308,run04,M1,P6
12.012,-0.361,-3.558,run04,M1,P6
12.112,-0.313,-4.664,run04,M1,P6
12.212,-0.216,-4.712,run04,M1,P6
12.312,0.12,-3.798,run04,M1,P6
12.412,0.361,-2.596,run04,M1,P6
12.512,0.505,-1.923,run04,M1,P6
12.613,0.601,-2.019,run04,M1,P6
12.713,0.601,-3.269,run04,M1,P6
12.813,0.216,-4.231,run04,M1,P6
12.913,-0.02404,-4.568,run04,M1,P6
13.013,-0.264,-4.135,run04,M1,P6
13.113,-0.409,-2.933,run04,M1,P6
13.213,-0.361,-2.164,run04,M1,P6
13.313,-0.264,-1.971,run04,M1,P6
13.413,-0.168,-2.741,run04,M1,P6
13.514,0.216,-4.087,run04,M1,P6
13.614,0.457,-4.856,run04,M1,P6
13.714,0.649,-4.519,run04,M1,P6
13.814,0.649,-3.414,run04,M1,P6
13.914,0.216,-2.356,run04,M1,P6
14.014,0.02404,-1.971,run04,M1,P6
14.114,-0.168,-2.5,run04,M1,P6
14.214,-0.313,-3.558,run04,M1,P6
14.314,-0.361,-4.471,run04,M1,P6
14.414,-0.361,-4.471,run04,M1,P6
14.514,-0.07212,-4.039,run04,M1,P6
14.615,0.168,-2.789,run04,M1,P6
14.715,0.505,-2.115,run04,M1,P6
14.815,0.553,-2.26,run04,M1,P6
14.915,0.553,-3.269,run04,M1,P6
15.015,0.457,-4.279,run04,M1,P6
15.115,0.12,-4.712,run04,M1,P6
15.215,-0.12,-4.183,run04,M1,P6
15.315,-0.313,-2.981,run04,M1,P6
15.415,-0.409,-2.212,run04,M1,P6
15.515,-0.409,-2.019,run04,M1,P6
15.616,-0.168,-2.933,run04,M1,P6
15.716,0.02404,-3.991,run04,M1,P6
15.816,0.168,-4.76,run04,M1,P6
15.916,0.505,-4.519,run04,M1,P6
16.016,0.553,-3.51,run04,M1,P6
16.116,0.457,-2.404,run04,M1,P6
16.216,0.264,-2.164,run04,M1,P6
16.316,0.07212,-2.548,run04,M1,P6
16.416,-0.168,-3.414,run04,M1,P6
16.517,-0.505,-4.327,run04,M1,P6
16.617,-0.361,-4.76,run04,M1,P6
16.717,0.02404,-3.943,run04,M1,P6
16.817,0.07212,-3.029,run04,M1,P6
16.917,0.168,-2.308,run04,M1,P6
17.017,0.457,-2.452,run04,M1,P6
17.117,0.505,-3.221,run04,M1,P6
17.217,0.457,-4.135,run04,M1,P6
17.317,0.313,-4.616,run04,M1,P6
17.417,-0.02404,-3.991,run04,M1,P6
17.517,-0.264,-3.173,run04,M1,P6
17.618,-0.264,-2.548,run04,M1,P6
17.718,-0.313,-2.356,run04,M1,P6
17.818,-0.457,-2.837,run04,M1,P6
17.918,-0.168,-3.798,run04,M1,P6
18.018,0.02404,-4.423,run04,M1,P6
18.118,0.457,-4.423,run04,M1,P6
18.218,0.505,-3.846,run04,M1,P6
18.318,0.553,-3.077,run04,M1,P6
18.418,0.409,-2.356,run04,M1,P6
18.518,0.12,-2.548,run04,M1,P6
18.619,-0.12,-3.462,run04,M1,P6
18.719,-0.168,-4.135,run04,M1,P6
18.819,-0.361,-4.327,run04,M1,P6
18.919,-0.313,-3.75,run04,M1,P6
19.019,-0.07212,-3.077,run04,M1,P6
19.119,0.07212,-2.452,run04,M1,P6
19.219,0.313,-2.452,run04,M1,P6
19.319,0.409,-3.173,run04,M1,P6
19.419,0.457,-4.039,run04,M1,P6
19.52,0.457,-4.519,run04,M1,P6
19.62,0.313,-4.375,run04,M1,P6
19.72,-0.02404,-3.173,run04,M1,P6
